Date,Day,ADR Model,ADR Box Color,ADR Confirmation,ADR True,ADR Result,ADR Max Ext,ADR Max Ret,ODR Model,ODR Box Color,ODR Confirmation,ODR True,ODR Result,ODR Max Ext,ODR Max Ret,RDR Model,RDR Box Color,RDR Confirmation,RDR True,RDR Result,RDR Max Extension,RDR Max Ret,Error Checking Notes,,,,,
22-Jan-09,Thursday,UXP,Green,Long,FALSE,Complete,1.1,-1.9,U,Green,Long,FALSE,Broken,0.5,-1.7,DXP,Green,Short,FALSE,Complete,2,-2.6,,,,,,
23-Jan-09,Friday,UXP,Red,Short,FALSE,Complete,0.7,-1.4,DXP,Red,Long,TRUE,Broken,3.2,-0.1,DX,Green,Long,TRUE,Broken,6.7,-0.6,,,,,,
26-Jan-09,Monday,UXP,Green,Long,FALSE,Complete,0.4,-1.4,D,Red,Long,TRUE,Broken,2.5,-0.5,UXP,Green,Short,TRUE,Broken,0.2,0,,,,,,
27-Jan-09,Tuesday,DXP,Green,Long,TRUE,Broken,2.1,-0.4,UXP,Green,Long,FALSE,Broken,0.8,-5.3,DXP,Red,Short,TRUE,Complete,1.7,-0.6,,,,,,
28-Jan-09,Wednesday,DXP,Red,Long,FALSE,Complete,0.7,-3.1,RX,Green,Short,TRUE,Complete,2.8,-1,DXP,Red,Long,FALSE,Broken,8.6,-4.4,,,,,,
29-Jan-09,Thursday,UXP,Red,Long,FALSE,Broken,0.5,-5.3,DXP,Red,Long,FALSE,Broken,0.7,-2.4,DXP,Green,Long,TRUE,Broken,2.4,-0.5,,,,,,
30-Jan-09,Friday,UXP,Green,Long,TRUE,Complete,2.6,-0.3,UXP,Green,Short,TRUE,Broken,1.5,-1.7,RX,Red,Neutral,Neutral,Complete,,,,,,,,
2-Feb-09,Monday,RC,Neutral,Long,FALSE,Complete,0.7,-7.6,DXP,Red,Short,TRUE,Complete,2.9,-0.3,D,Green,Long,FALSE,Broken,0.7,-1.5,,,,,,
3-Feb-09,Tuesday,RC,Green,Short,FALSE,Complete,0.7,-1.6,D,Green,Long,FALSE,Broken,0.5,-2.2,D,Green,Long,TRUE,Broken,1.2,-0.9,,,,,,
4-Feb-09,Wednesday,UXP,Green,Short,TRUE,Complete,0.5,-0.6,DXP,Green,Long,TRUE,Broken,5.3,-0.2,UXP,Red,Short,TRUE,Broken,4.6,-0.9,,,,,,
5-Feb-09,Thursday,DXP,Green,Long,TRUE,Complete,1.4,-0.5,RX,Red,Long,TRUE,Complete,1.2,-1,DX,Red,Long,TRUE,Broken,1.8,-0.1,,,,,,
6-Feb-09,Friday,UXP,Green,Short,FALSE,Complete,1,-1.4,DX,Red,Short,TRUE,Complete,2.1,-0.2,DXP,Green,Long,TRUE,Broken,3.5,0.1,,,,,,
9-Feb-09,Monday,UXP,Green,Long,FALSE,Complete,0.3,-1.7,DXP,Red,Long,TRUE,Broken,2.1,0.3,UXP,Green,Short,TRUE,Broken,2.4,0.3,,,,,,
10-Feb-09,Tuesday,DXP,Red,Short,FALSE,Complete,0.7,-3.6,UX,Red,Short,FALSE,Complete,0.7,-3.6,UXP,Red,Short,FALSE,Broken,3.2,0.3,,,,,,
11-Feb-09,Wednesday,DXP,Red,Short,FALSE,Complete,1.1,-1.9,UXP,Green,Short,TRUE,Broken,1.6,-0.3,DX,Green,Short,TRUE,Complete,4.9,-1.4,,,,,,
12-Feb-09,Thursday,DXP,Green,Short,TRUE,Complete,0.5,-0.9,RX,Red,Short,TRUE,Complete,2.3,-0.2,DXP,Green,Long,FALSE,Broken,1.6,-2.5,,,,,,
13-Feb-09,Friday,DX,Green,Short,TRUE,Complete,0.2,-1,D,Green,Long,FALSE,Broken,2.1,-4.9,UXP,Green,Long,TRUE,Complete,2.5,-0.8,,,,,,
16-Feb-09,Monday,UXP,Green,Short,TRUE,Complete,0.9,-0.4,DXP,Green,Long,TRUE,Broken,3.6,-1.1,RX,Red,Short,TRUE,Complete,1,-0.6,,,,,,
17-Feb-09,Tuesday,DX,Red,Short,TRUE,Complete,0.7,-0.3,D,Green,Long,FALSE,Broken,0.8,-2.4,DXP,Red,Short,TRUE,Complete,0.5,-0.2,,,,,,
18-Feb-09,Wednesday,DXP,Green,Short,FALSE,Complete,0.5,-2,RX,Green,Short,TRUE,Complete,1.2,-2,D,Red,Long,TRUE,Complete,,,,,,,,
19-Feb-09,Thursday,RC,Green,Long,TRUE,Complete,0.8,-0.6,UXP,Green,Long,TRUE,Complete,6.2,0.2,UXP,Red,Short,FALSE,Broken,0.8,-2.1,,,,,,
20-Feb-09,Friday,UXP,Red,Short,TRUE,Complete,0.6,-1.1,RX,Green,Short,TRUE,Complete,1.6,-0.3,DXP,Green,Long,TRUE,Broken,1.7,-1.2,,,,,,
23-Feb-09,Monday,UXP,Green,Long,TRUE,Complete,1.7,0,UX,Red,Neutral,Neutral,Complete,,,RX,Red,Short,TRUE,Complete,1.9,0.1,,,,,,
24-Feb-09,Tuesday,DXP,Green,Short,TRUE,Complete,4.5,-0.1,DXP,Red,Long,FALSE,Broken,3.5,-1.5,UXP,Red,Long,TRUE,Complete,0.8,0.3,,,,,,
25-Feb-09,Wednesday,UXP,Red,Long,FALSE,Complete,1.7,-7.3,RX,Green,Long,TRUE,Complete,3.2,0,UXP,Red,Short,FALSE,Broken,2.1,-5.8,,,,,,
26-Feb-09,Thursday,UXP,Green,Long,TRUE,Complete,3.7,-1,UX,Green,Long,TRUE,Complete,2.4,0.1,UXP,Green,Long,TRUE,Complete,0.2,-0.4,,,,,,
27-Feb-09,Friday,RC,Green,Long,TRUE,Complete,2.7,-0.5,DXP,Red,Long,FALSE,Broken,0.4,-2.5,DXP,Red,Long,TRUE,Broken,1.2,-1.1,,,,,,
2-Mar-09,Monday,UXP,Red,Short,TRUE,Broken,4,-0.2,DXP,Red,Short,TRUE,Complete,1.8,0.3,DXP,Red,Short,TRUE,Complete,1.3,0.1,,,,,,
3-Mar-09,Tuesday,DXP,Red,Long,TRUE,Complete,1,-0.2,UXP,Green,Long,TRUE,Complete,0.9,-0.9,UX,Red,Short,FALSE,Broken,1,-1.3,,,,,,
4-Mar-09,Wednesday,RC,Red,Long,TRUE,Complete,2.2,-0.2,UXP,Green,Long,TRUE,Complete,4,0.4,UXP,Green,Long,FALSE,Complete,1.2,-1.6,,,,,,
5-Mar-09,Thursday,UXP,Green,Long,FALSE,Complete,0.5,-5.2,DXP,Red,Short,TRUE,Complete,2.9,0.2,DXP,Red,Short,TRUE,Complete,3.1,-1,,,,,,
6-Mar-09,Friday,DXP,Green,Short,FALSE,Broken,0.2,-2.6,U,Red,Long,TRUE,Complete,1.1,-0.5,UXP,Red,Short,FALSE,Broken,1.2,-1.7,,,,,,
9-Mar-09,Monday,UXP,Green,Short,TRUE,Complete,0.2,-0.6,DX,Green,Long,FALSE,Broken,2.2,-4.5,RX,Green,Neutral,Neutral,Complete,,,,,,,,
10-Mar-09,Tuesday,RC,Green,Short,TRUE,Complete,2.4,-0.3,UXP,Green,Short,FALSE,Broken,1.4,-1.5,UX,Red,Short,TRUE,Broken,4.3,-0.4,,,,,,
11-Mar-09,Wednesday,DXP,Green,Long,FALSE,Complete,0.4,-1.6,DXP,Red,Short,FALSE,Broken,1.2,-1.5,DXP,Red,Long,FALSE,Broken,1.6,-5.3,,,,,,
12-Mar-09,Thursday,DXP,Red,Long,TRUE,Complete,1.8,-0.2,RX,Red,Long,TRUE,Complete,1.3,-1.3,UXP,Green,Long,TRUE,Complete,2.8,-0.8,,,,,,
13-Mar-09,Friday,UXP,Green,Long,TRUE,Complete,1.1,-0.4,Upsode,Green,Short,FALSE,Broken,0.4,-5,UXP,Green,Long,FALSE,Broken,0.4,-3,,,,,,
16-Mar-09,Monday,DXP,Red,Long,TRUE,Complete,0.3,-0.6,UX,Red,Short,TRUE,Broken,3.7,-1.9,RX,Red,Long,TRUE,Complete,5,0.4,,,,,,
17-Mar-09,Tuesday,UXP,Red,Short,TRUE,Complete,0.1,-0.9,D,Red,Short,FALSE,Broken,0.2,-2.7,UXP,Green,Long,TRUE,Complete,1.1,-0.4,,,,,,
18-Mar-09,Wednesday,UXP,Red,Short,TRUE,Complete,0.5,-1,D,Red,Short,FALSE,Broken,1.3,-2.6,D,Red,Short,FALSE,Broken,1.5,-2.3,,,,,,
19-Mar-09,Thursday,UXP,Red,Short,TRUE,Broken,6.3,0.3,DXP,Green,Long,FALSE,Broken,5.4,-1.1,UXP,Red,Short,FALSE,Complete,0.4,-1.5,,,,,,
20-Mar-09,Friday,RC,Green,Long,TRUE,Complete,1.1,-0.9,UXP,Green,Long,FALSE,Broken,2.2,-3.4,RX,Green,Neutral,Neutral,Complete,,,,,,,,
23-Mar-09,Monday,UXP,Red,Short,FALSE,Broken,0.7,-1.3,UX,Green,Short,TRUE,Broken,2.2,-1,RX,Green,Long,TRUE,Complete,0.5,-0.4,,,,,,
24-Mar-09,Tuesday,UXP,Red,Short,FALSE,Complete,1.1,-1.7,D,Red,Short,TRUE,Complete,3.6,-2,DXP,Green,Long,TRUE,Broken,3.1,-0.9,,,,,,
25-Mar-09,Wednesday,UXP,Neutral,Short,TRUE,Complete,4.7,0,DXP,Red,Short,TRUE,Complete,3.8,-0.9,DXP,Green,Long,TRUE,Broken,1.6,-0.8,,,,,,
26-Mar-09,Thursday,UX,Green,Long,TRUE,Complete,1,0.1,UXP,Green,Long,TRUE,Complete,3.9,-0.8,UXP,Red,Short,TRUE,Broken,0.6,-1.2,,,,,,
27-Mar-09,Friday,RC,Red,Long,FALSE,Complete,0.7,-4,DXP,Green,Long,FALSE,Broken,1.4,-4.7,DXP,Red,Neutral,Neutral,Complete,,,,,,,,
30-Mar-09,Monday,DXP,Red,Neutral,Neutral,Complete,,,DXP,Red,Short,TRUE,Complete,0.2,-1,DXP,Red,Short,TRUE,Complete,7.8,-0.4,,,,,,
31-Mar-09,Tuesday,DXP,Red,Long,TRUE,Complete,3.2,0,UX,Red,Short,FALSE,Broken,0.5,-3.8,DXP,Red,Long,TRUE,Broken,1.3,0.1,,,,,,
1-Apr-09,Wednesday,UX,Red,Short,TRUE,Complete,1.3,-0.5,D,Red,Short,TRUE,Complete,0.6,-0.8,DXP,Green,Long,TRUE,Broken,0.3,-0.3,,,,,,
2-Apr-09,Thursday,UXP,Green,Long,TRUE,Complete,0.7,-0.2,UXP,Green,Long,TRUE,Complete,6.2,0.2,UXP,Red,Long,TRUE,Complete,0.7,-0.7,,,,,,
3-Apr-09,Friday,RC,Red,Short,TRUE,Complete,3.5,0.1,D,Red,Short,FALSE,Broken,0.8,-8.7,RX,Red,Short,FALSE,Complete,2.1,-2.3,,,,,,
6-Apr-09,Monday,UXP,Green,Long,TRUE,Complete,3.7,0,UX,Red,Long,FALSE,Broken,0.5,-6.1,DXP,Green,Short,TRUE,Complete,0.7,-0.8,,,,,,
7-Apr-09,Tuesday,RC,Red,Short,TRUE,Complete,1.2,-0.7,UX,Red,Short,TRUE,Broken,4.3,-0.2,DXP,Green,Long,FALSE,Complete,0.8,-2.6,,,,,,
8-Apr-09,Wednesday,DXP,Red,Neutral,Neutral,Complete,,,DXP,Green,Long,FALSE,Complete,1.3,-1.6,UXP,Red,Long,TRUE,Complete,5.7,0.3,,,,,,
9-Apr-09,Thursday,UXP,Red,Long,FALSE,Complete,3.2,-2.1,UXP,Green,Long,FALSE,Complete,0.8,-1.5,UXP,Red,Short,FALSE,Broken,2,-1.7,,,,,,
13-Apr-09,Monday,DX,Red,Long,FALSE,Broken,0.7,-1.2,DXP,Green,Long,FALSE,Complete,2.2,-7.3,DXP,Green,Short,FALSE,Broken,0.9,-9.7,,,,,,
14-Apr-09,Tuesday,UXP,Green,Short,TRUE,Broken,1.9,0.7,DX,Red,Long,TRUE,Broken,2.1,-0.2,U,Green,Long,FALSE,Broken,0.5,-1.5,,,,,,
15-Apr-09,Wednesday,DXP,Green,Short,FALSE,Broken,0.3,-6.4,UXP,Green,Long,FALSE,Broken,2,-2,RX,Green,Short,TRUE,Complete,1.1,-0.8,,,,,,
16-Apr-09,Thursday,RC,Green,Long,FALSE,Complete,0.4,-1.7,D,Green,Long,FALSE,Complete,0.2,-2.4,RX,Red,Neutral,Neutral,Complete,,,,,,,,
17-Apr-09,Friday,RC,Green,Short,TRUE,Complete,0.8,0,D,Red,Short,FALSE,Broken,2.6,-5.4,UXP,Red,Short,TRUE,Complete,0.9,-0.5,,,,,,
20-Apr-09,Monday,DXP,Red,Short,TRUE,Complete,10.4,0,DXP,Green,Short,TRUE,Complete,8.5,-0.2,DXP,Red,Short,TRUE,Complete,0.4,0.1,,,,,,
21-Apr-09,Tuesday,DXP,Green,Short,FALSE,Broken,1.4,-2.4,DXP,Green,Long,TRUE,Broken,1.2,-1.2,DXP,Green,Long,TRUE,Broken,2.2,0.1,,,,,,
22-Apr-09,Wednesday,UXP,Green,Long,FALSE,Complete,1.9,-1.5,DXP,Green,Long,TRUE,Broken,1.1,-0.4,U,Red,Short,TRUE,Broken,0.5,-1.4,,,,,,
23-Apr-09,Thursday,RC,Red,Short,TRUE,Complete,2.1,-0.7,RX,Green,Long,TRUE,Complete,6.7,0.1,UXP,Red,Short,FALSE,Broken,0.9,-1.6,,,,,,
24-Apr-09,Friday,UXP,Neutral,Short,TRUE,Broken,2.1,0.3,D,Green,Long,TRUE,Broken,1.6,-0.1,UXP,Red,Long,TRUE,Complete,1.3,-0.9,,,,,,
27-Apr-09,Monday,DXP,Red,Short,TRUE,Complete,0.6,-0.3,DXP,Red,Short,TRUE,Complete,0.7,0,DX,Green,Long,TRUE,Broken,1.7,-0.4,,,,,,
28-Apr-09,Tuesday,UXP,Red,Long,FALSE,Broken,0.6,-3.5,DXP,Red,Short,FALSE,Complete,0.7,-3.2,U,Green,Long,TRUE,Complete,0.6,-0.2,,,,,,
29-Apr-09,Wednesday,RC,Green,Long,FALSE,Complete,2.6,-2.1,UXP,Green,Long,TRUE,Complete,2.4,0.3,UXP,Green,Long,TRUE,Complete,0.9,-0.3,,,,,,
30-Apr-09,Thursday,RC,Red,Long,TRUE,Complete,9.3,0,UXP,Green,Neutral,Neutral,Complete,,,DXP,Green,Long,TRUE,Complete,1.1,-1.2,,,,,,
1-May-09,Friday,UX,Red,Long,TRUE,Complete,0.6,-1,D,Red,Long,TRUE,Broken,1.5,-0.5,UXP,Green,Long,TRUE,Complete,3.8,0.4,,,,,,
4-May-09,Monday,UXP,Red,Long,TRUE,Complete,1.4,-0.5,UXP,Red,Long,FALSE,Broken,0.2,-3.8,UX,Green,Long,TRUE,Complete,1.8,0,,,,,,
5-May-09,Tuesday,UXP,Red,Short,TRUE,Complete,2.8,0.2,DXP,Red,Long,TRUE,Broken,2.3,-0.4,UX,Red,Short,TRUE,Broken,0.8,-0.7,,,,,,
6-May-09,Wednesday,RC,Green,Short,TRUE,Complete,2.8,0.2,RX,Green,Long,TRUE,Complete,0.7,0.4,UXP,Red,Long,TRUE,Complete,4.4,-0.4,,,,,,
7-May-09,Thursday,UXP,Red,Short,FALSE,Complete,0.1,-3.6,UXP,Green,Long,TRUE,Complete,1.7,0.2,UXP,Red,Short,TRUE,Broken,1.4,-0.6,,,,,,
8-May-09,Friday,DXP,Green,Long,TRUE,Broken,2.4,0,UXP,Red,Short,FALSE,Complete,1.1,-3.5,U,Red,Short,FALSE,Broken,0.6,-2.3,,,,,,
11-May-09,Monday,UXP,Red,Short,TRUE,Broken,1.2,-0.8,DXP,Red,Short,TRUE,Complete,2.9,-0.6,RX,Green,Long,TRUE,Complete,0.5,-0.8,,,,,,
12-May-09,Tuesday,UXP,Green,Long,FALSE,Broken,1.4,-2.5,RX,Green,Long,TRUE,Complete,0.8,-0.2,UX,Red,Short,TRUE,Broken,1.6,-0.7,,,,,,
13-May-09,Wednesday,UXP,Green,Long,TRUE,Complete,1.2,-0.9,UXP,Red,Short,TRUE,Broken,3.5,-0.8,DXP,Green,Long,FALSE,Broken,0.2,-2.1,,,,,,
14-May-09,Thursday,DXP,Green,Short,TRUE,Complete,1.5,0.2,DX,Red,Short,TRUE,Complete,3,0.6,D,Red,Short,FALSE,Broken,0.3,-4.2,,,,,,
15-May-09,Friday,UXP,Green,Long,TRUE,Complete,0.4,-0.3,U,Red,Long,FALSE,Broken,0.5,-6.1,DXP,Green,Long,FALSE,Complete,0.6,-3.9,,,,,,
18-May-09,Monday,DXP,Red,Short,TRUE,Complete,0.9,-0.6,UXP,Green,Short,FALSE,Broken,1.4,-4.8,UXP,Red,Long,TRUE,Complete,3.5,-0.9,,,,,,
19-May-09,Tuesday,UXP,Red,Short,FALSE,Complete,1.5,-6.6,UXP,Red,Short,TRUE,Complete,1.1,-0.5,DXP,Red,Long,TRUE,Complete,0.4,-0.4,,,,,,
20-May-09,Wednesday,UXP,Red,Short,FALSE,Broken,2.4,-8.8,UXP,Green,Long,TRUE,Complete,0.4,-0.9,UXP,Green,Long,TRUE,Complete,0.7,-0.8,,,,,,
21-May-09,Thursday,RC,Red,Long,TRUE,Complete,3,-2,UXP,Green,Short,TRUE,Broken,3.8,-0.5,DXP,Red,Short,FALSE,Complete,0.5,-2.9,,,,,,
22-May-09,Friday,UXP,Green,Long,TRUE,Complete,5.3,0,UXP,Red,Long,TRUE,Complete,0.6,-0.8,DXP,Red,Long,TRUE,Broken,1.2,0.6,,,,,,
25-May-09,Monday,UXP,Red,Short,TRUE,Complete,2.1,-0.1,DXP,Red,Short,TRUE,Complete,1.7,0.2,DXP,Green,Long,TRUE,Broken,3.2,0.1,,,,,,
26-May-09,Tuesday,UXP,Green,Long,FALSE,Broken,0.4,-2.3,DXP,Green,Short,TRUE,Complete,3.8,-1.6,RX,Green,Long,TRUE,Complete,0.5,0,,,,,,
27-May-09,Wednesday,UXP,Red,Short,TRUE,Complete,4.4,0.3,UX,Green,Long,FALSE,Broken,2.4,-1.7,RX,Red,Long,TRUE,Complete,0.7,-0.6,,,,,,
28-May-09,Thursday,RC,Green,Long,FALSE,Complete,0.7,-2,RX,Green,Long,TRUE,Complete,0.8,-0.3,UXP,Red,Long,TRUE,Complete,4.2,0.2,,,,,,
29-May-09,Friday,UXP,Green,Long,TRUE,Complete,5.3,-1.2,UXP,Green,Long,TRUE,Complete,1.7,0.1,UX,Red,Short,FALSE,Broken,0.7,-1.3,,,,,,
1-Jun-09,Monday,UX,Red,Short,TRUE,Complete,4.8,1,UXP,Green,Long,TRUE,Complete,1.9,-0.9,RX,Red,Short,FALSE,Complete,0.5,-2.8,,,,,,
2-Jun-09,Tuesday,UX,Red,Long,TRUE,Complete,2.6,-0.1,U,Green,Short,TRUE,Broken,0.4,-1,RX,Green,Long,TRUE,Complete,0.6,-0.5,,,,,,
3-Jun-09,Wednesday,RC,Green,Long,TRUE,Complete,2.7,-0.1,UXP,Red,Short,TRUE,Broken,2.4,-0.3,DXP,Red,Short,TRUE,Complete,8.1,0.6,,,,,,
4-Jun-09,Thursday,DXP,Red,Long,TRUE,Complete,1.1,-1.2,UXP,Green,Long,TRUE,Complete,0.7,-0.6,UXP,Red,Long,TRUE,Complete,5.5,0.6,,,,,,
5-Jun-09,Friday,UXP,Green,Long,TRUE,Complete,0.1,-0.3,U,Red,Short,TRUE,Broken,2,2.3,DXP,Red,Long,TRUE,Broken,0.3,-0.9,,,,,,
8-Jun-09,Monday,RC,Red,Long,FALSE,Complete,0.1,-1.3,DXP,Red,Short,FALSE,Complete,0.3,-1.3,UXP,Green,Long,TRUE,Complete,1.2,-1.5,,,,,,
9-Jun-09,Tuesday,UXP,Green,Short,FALSE,Complete,0.8,-1.7,UX,Red,Short,FALSE,Broken,0.3,-1.5,U,Red,Long,TRUE,Complete,0.8,0,,,,,,
10-Jun-09,Wednesday,UXP,Green,Short,TRUE,Complete,0.3,-1.2,UXP,Green,Long,TRUE,Complete,0.6,-0.8,DX,Red,Long,TRUE,Broken,2,-1.3,,,,,,
11-Jun-09,Thursday,UXP,Green,Long,TRUE,Complete,2.1,0.3,U,Red,Long,TRUE,Complete,0.5,-0.6,UX,Green,Long,TRUE,Complete,1.6,0,,,,,,
12-Jun-09,Friday,UX,Green,Short,TRUE,Complete,0.1,-0.8,DXP,Red,Short,TRUE,Complete,2.8,0,DXP,Green,Long,TRUE,Broken,1.8,-0.7,,,,,,
15-Jun-09,Monday,UXP,Red,Short,TRUE,Broken,7.1,0.5,DXP,Red,Long,TRUE,Complete,1.3,-0.8,RX,Red,Short,TRUE,Complete,1.4,-0.2,,,,,,
16-Jun-09,Tuesday,DXP,Red,Short,FALSE,Complete,0.7,-1.3,UXP,Green,Long,TRUE,Complete,5.7,0.1,UXP,Red,Short,TRUE,Broken,4,-0.3,,,,,,
17-Jun-09,Wednesday,DXP,Red,Long,TRUE,Complete,3,-0.1,UXP,Red,Short,TRUE,Broken,11.7,1.6,DXP,Red,Short,FALSE,Broken,0.7,-.2.9,,,,,,
18-Jun-09,Thursday,UXP,Green,Long,FALSE,Complete,0.1,-1.7,U,Red,Short,TRUE,Broken,1.3,0.2,D,Green,Neutral,Neutral,Complete,,,,,,,,
19-Jun-09,Friday,U,Neutral,Long,TRUE,Complete,0.3,-1.5,UX,Green,Long,TRUE,Complete,1.6,-1.1,RX,Red,Short,TRUE,Complete,6.6,0.5,,,,,,
22-Jun-09,Monday,DXP,Red,Short,TRUE,Complete,0.5,-0.7,DX,Green,Long,FALSE,Broken,1.1,-5.7,DXP,Red,Short,TRUE,Complete,1.3,-0.1,,,,,,
23-Jun-09,Tuesday,DXP,Red,Short,TRUE,Complete,4.9,0,DX,Green,Short,FALSE,Broken,0.3,-2.7,UX,Red,Short,FALSE,Broken,0.4,-3,,,,,,
24-Jun-09,Wednesday,UXP,Red,Short,TRUE,Complete,4.4,-0.9,U,Red,Long,FALSE,Broken,1,-2,U,Red,Long,FALSE,Broken,2.8,-2,,,,,,
25-Jun-09,Thursday,DXP,Red,Long,TRUE,Broken,3.2,-0.5,UXP,Green,Long,TRUE,Complete,1,-0.4,UXP,Green,Long,TRUE,Complete,2.5,-0.1,,,,,,
26-Jun-09,Friday,UXP,Green,Long,TRUE,Complete,1.1,-0.3,UXP,Green,Long,FALSE,Broken,0.3,-3.4,DXP,Red,Short,TRUE,Complete,0.2,-0.4,,,,,,
29-Jun-09,Monday,DX,Red,Short,TRUE,Complete,3.5,-0.3,RX,Green,Long,TRUE,Complete,1.4,0.1,UXP,Green,Long,TRUE,Complete,2,-0.1,,,,,,
30-Jun-09,Tuesday,UXP,Green,Long,TRUE,Complete,3.9,-0.2,UXP,Red,Long,FALSE,Broken,0.2,-4.5,DXP,Red,Short,TRUE,Complete,1.1,0,,,,,,
1-Jul-09,Wednesday,RC,Red,Short,FALSE,Complete,0.5,-1.2,UX,Green,Long,TRUE,Complete,0.2,-0.6,UXP,Green,Short,TRUE,Broken,9,0.5,,,,,,
2-Jul-09,Thursday,DXP,Green,Short,TRUE,Complete,2.8,-0.5,DXP,Red,Short,TRUE,Complete,3.3,0.5,DXP,Red,Long,FALSE,Complete,0.2,-1.2,,,,,,
3-Jul-09,Friday,DXP,Neutral,Short,FALSE,Broken,1.1,-3.3,UXP,Red,Short,TRUE,Broken,1,-0.4,DXP,Red,Short,TRUE,Complete,2.8,-0.2,,,,,,
6-Jul-09,Monday,DXP,Red,Short,FALSE,Complete,1.4,-1.2,DXP,Red,Short,TRUE,Complete,1.5,-0.8,RX,Green,Neutral,Neutral,Complete,Nil,Nil,,,,,,
7-Jul-09,Tuesday,RC,Green,Short,FALSE,Complete,0.9,-1.9,DXP,Red,Short,FALSE,Broken,0.2,-3.4,D,Red,Short,TRUE,Complete,0.6,-0.4,,,,,,
8-Jul-09,Wednesday,DXP,Green,Short,FALSE,Complete,1.5,-2.4,RX,Green,Short,FALSE,Complete,0.6,-1.8,DX,Red,Short,TRUE,Complete,8.7,0.5,,,,,,
9-Jul-09,Thursday,DXP,Green,Long,TRUE,Complete,1.2,-0.6,UXP,Green,Long,TRUE,Complete,1,-0.6,DX,Red,Short,TRUE,Complete,0.4,-0.9,,,,,,
10-Jul-09,Friday,UXP,Red,Short,TRUE,Broken,7.8,0,DXP,Red,Long,FALSE,Complete,1.3,-3.6,DX,Green,Short,FALSE,Broken,0.6,-2,,,,,,
13-Jul-09,Monday,UXP,Red,Long,FALSE,Broken,0.7,-6,DXP,Green,Long,TRUE,Broken,-2.5,-0.6,RX,Red,Long,TRUE,Complete,0.5,-0.4,,,,,,
14-Jul-09,Tuesday,UXP,Red,Long,TRUE,Complete,0.5,-0.4,UX,Green,Long,TRUE,Complete,1.6,-0.8,UX,Red,Short,TRUE,Broken,2.4,0.2,,,,,,
15-Jul-09,Wednesday,DXP,Green,Long,TRUE,Complete,0.9,-0.4,UXP,Green,Short,TRUE,Complete,1.5,-1,UX,Green,Short,FALSE,Broken,1.6,-6.3,,,,,,
16-Jul-09,Thursday,UXP,Red,Short,TRUE,Complete,1.6,-0.5,DXP,Red,Short,TRUE,Complete,1.4,-0.2,DXP,Green,Long,TRUE,Broken,1.1,-1,,,,,,
17-Jul-09,Friday,UXP,Red,Short,TRUE,Complete,1.4,0,DXP,Green,Long,FALSE,Broken,0.6,-2.1,UXP,Green,Long,TRUE,Complete,0.2,-0.5,,,,,,
20-Jul-09,Monday,RC,Red,Long,TRUE,Complete,3.3,-0.1,UXP,Green,Long,TRUE,Complete,0.9,-0.6,RC,Red,Short,TRUE,Complete,1.9,-1.4,,,,,,
21-Jul-09,Tuesday,UX,Green,Short,TRUE,Broken,7.9,0.1,DXP,Green,Long,TRUE,Broken,2.3,-0.3,UXP,Red,Short,TRUE,Broken,1.9,-0.3,,,,,,
22-Jul-09,Wednesday,DX,Red,Long,TRUE,Complete,0.7,-0.4,RX,Red,Short,TRUE,Complete,0.7,-0.8,DX,Green,Long,TRUE,Broken,1.2,0,,,,,,
23-Jul-09,Thursday,UXP,Neutral,Long,TRUE,Complete,4.7,-0.4,UXP,Red,Short,TRUE,Broken,2.2,-0.1,RX,Green,Long,TRUE,Complete,0.8,0,,,,,,
24-Jul-09,Friday,UXP,Red,Short,FALSE,Complete,0.3,-2,UXP,Green,Long,FALSE,Broken,2.3,-2.4,RX,Green,Long,TRUE,Complete,1.1,0.3,,,,,,
27-Jul-09,Monday,UXP,Green,Long,TRUE,Complete,4.9,0.2,UXP,Red,Short,TRUE,Complete,1.1,-0.6,DXP,Red,Short,TRUE,Complete,0.4,-1.3,,,,,,
28-Jul-09,Tuesday,RC,Red,Long,FALSE,Complete,3.3,-1.5,UXP,Green,Short,TRUE,Broken,5.7,0.1,DXP,Red,Neutral,Neutral,Complete,Nil,Nil,,,,,,
29-Jul-09,Wednesday,RC,Red,Long,FALSE,Complete,0.6,-2.1,DXP,Red,Short,TRUE,Complete,0.6,-1.1,DXP,Red,Short,TRUE,Complete,4.4,0.7,,,,,,
30-Jul-09,Thursday,DXP,Neutral,Long,TRUE,Complete,1.9,-1.1,UXP,Green,Short,FALSE,Complete,0.1,-4,UXP,Green,Long,TRUE,Complete,1.5,0.2,,,,,,
31-Jul-09,Friday,UXP,Red,Long,TRUE,Complete,9.6,0.6,UXP,Red,Short,TRUE,Broken,1.5,-0.4,DXP,Green,Long,TRUE,Broken,2.9,0.3,,,,,,
3-Aug-09,Monday,UXP,Green,Long,TRUE,Complete,4.1,0.7,UXP,Green,Long,TRUE,Complete,1,-0.1,UXP,Green,Long,TRUE,Complete,0.7,-1,,,,,,
4-Aug-09,Tuesday,DX,Green,Long,FALSE,Broken,1.3,-5.1,DX,Red,Short,TRUE,Complete,1,-0.3,RX,Red,Long,TRUE,Complete,1,-1.3,,,,,,
5-Aug-09,Wednesday,UXP,Red,Short,FALSE,Broken,1.9,-1.2,DXP,Red,Short,FALSE,Broken,0.6,-2.1,RX,Red,Short,FALSE,Complete,0.4,-1.6,,,,,,
