Date,Day,ADR Model,ADR Box Color,ADR Confirmation,ADR True,ADR Result,ADR Max Ext,ADR Max Ret,ODR Model,ODR Box Color,ODR Confirmation,ODR True,ODR Result,ODR Max Ext,ODR Max Ret,RDR Model,RDR Box Color,RDR Confirmation,RDR True,RDR Result,RDR Max Extension,RDR Max Ret,Error Checking Notes
30-Oct-13,Wednesday,UXP,Red,Long,TRUE,Complete,0.5,-0.4,UXP,Green,Long,TRUE,Complete,2.3,0,D,Red,Short,TRUE,Complete,3.8,-0.1,
2-Dec-13,Monday,UXP,Red,Short,TRUE,Complete,0.8,-0.2,RX,Red,Short,TRUE,Complete,0.4,-0.5,D,Red,Long,FALSE,Broken,0.7,-2.3,
2-Dec-13,Monday,UXP,Red,Short,TRUE,Complete,0.8,-0.2,RX,Red,Short,TRUE,Complete,0.4,-0.5,D,Red,Long,FALSE,Broken,0.7,-2.3,
18-Dec-13,Wednesday,DX,Red,Short,FALSE,Complete,1.3,-3.5,UXP,Neutral,Long,FALSE,Broken,0.6,-1.7,D,Green,Short,FALSE,Broken,6.7,-13,
18-Dec-13,Wednesday,DX,Red,Short,FALSE,Complete,1.3,-3.5,UXP,Neutral,Long,FALSE,Broken,0.6,-1.7,D,Green,Short,FALSE,Broken,6.7,-13,
30-Dec-13,Monday,DXP,Neutral,Long,TRUE,Complete,1,0,U,Neutral,Neutral,TRUE,Complete,2,0,D,Red,Neutral,Neutral,Complete,,,
30-Dec-13,Monday,DXP,Neutral,Long,TRUE,Complete,1,0,U,Neutral,Neutral,TRUE,Complete,2,0,D,Red,Neutral,Neutral,Complete,,,
16-Jan-14,Thursday,UXP,Red,Short,TRUE,Broken,1.6,-1.4,DXP,Red,Short,TRUE,Complete,0.6,-0.5,D,Green,Short,TRUE,Broken,0.7,-1.3,
17-Jan-14,Friday,DX,Neutral,Short,FALSE,Broken,1.6,-1.7,U,Green,Long,TRUE,Complete,3,-0.4,D,Red,Long,FALSE,Broken,0.7,0,
21-Feb-14,Friday,UXP,Red,Short,FALSE,Complete,0.6,-6.3,U,Red,Neutral,Neutral,Complete,Neutral,Neutral,D,Red,Long,FALSE,Broken,0.2,-1.8,
27-Mar-14,Thursday,DXP,Red,Short,FALSE,Complete,1,-1.9,UXP,Neutral,Short,FALSE,Broken,1.6,-2,D,Green,Neutral,Neutral,Complete,Neutral,Neutral,
1-May-14,Thursday,UXP,Green,Short,TRUE,Complete,3.3,-0.3,D,Green,Long,TRUE,Broken,0.5,-1.2,D,Red,Long,TRUE,Broken,0.5,-0.9,
4-Jun-14,Wednesday,UX,Red,Short,TRUE,Broken,2.4,-0.2,D,Green,Short,TRUE,Complete,0.9,-0.2,D,Green,Long,TRUE,Broken,1,0.1,
17-Jun-14,Tuesday,RC,Green,Long,TRUE,Complete,1.2,0,UXP,Green,Short,TRUE,Broken,0.2,-1.5,D,Green,Long,TRUE,Broken,0.3,-0.1,
23-Jun-14,Monday,RC,Green,Long,TRUE,Complete,3,0,RX,Red,Neutral,Neutral,Complete,Neutral,Neutral,D,Red,Short,TRUE,Complete,0.6,-0.8,
28-Jul-14,Monday,DXP,Green,Long,TRUE,Complete,1,-1,U,Red,Neutral,Neutral,Neutral,Neutral,Neutral,D,Red,Long,TRUE,Broken,0.3,-0.1,
13-Aug-14,Wednesday,RC,Green,Short,FALSE,Complete,0.7,-2.3,UXP,Green,Long,TRUE,Complete,0.8,-0.3,D,Red,Long,TRUE,Broken,1.5,0.4,
8-Oct-14,Wednesday,DXP,Green,Long,TRUE,Complete,0.7,-0.4,UX,Red,Short,FALSE,Broken,1.1,-1.4,D,Neutral,Short,FALSE,Broken,1,-5.4,
20-Oct-14,Monday,UXP,Red,Neutral,Neutral,Neutral,Neutral,Neutral,DX,Red,Short,TRUE,Complete,1.5,-0.7,D,Green,Long,TRUE,Broken,0.7,-0.2,
31-Oct-14,Friday,UXP,Red,Long,TRUE,Complete,7.8,-0.1,UXP,Red,Short,TRUE,Complete,0.7,-0.8,D,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,
12-Nov-14,Wednesday,RC,Neutral,Short,TRUE,Complete,2.6,-1.3,DXP,Red,Short,TRUE,Complete,1.2,0.2,D,Green,Long,TRUE,Broken,0.4,-0.4,
30-Dec-14,Tuesday,UX,Green,Long,FALSE,Broken,0.5,-9.5,DXP,Red,Long,FALSE,Complete,0.6,-1.5,D,Red,Short,TRUE,Complete,1.3,-0.1,
2-Jan-15,Friday,DXP,Green,Long,TRUE,Complete,2.3,-0.1,UX,Red,Short,TRUE,Broken,0.4,-0.3,D,Red,Short,TRUE,Complete,1.7,0,
14-Jan-15,Wednesday,DXP,Red,Short,TRUE,Complete,8.4,0.7,DXP,Green,Long,FALSE,Broken,2,-1.3,D,Green,Short,TRUE,Complete,0.8,-1.1,
30-Jan-15,Friday,UXP,Red,Short,TRUE,Complete,2.5,-0.4,DXP,Red,Short,TRUE,Complete,1.6,0,D,Green,Short,FALSE,Broken,0.7,-1.9,
4-Feb-15,Wednesday,UXP,Green,Neutral,Neutral,Complete,,,DX,Red,Short,TRUE,Complete,1.3,-1.7,D,Green,Long,FALSE,,1.6,-1.8,
23-Feb-15,Monday,UXP,,Short,TRUE,Complete,1,-0.4,DXP,Red,Short,TRUE,Complete,0.7,-0.6,D,Red,Long,TRUE,Broken,0.4,-1.2,
28-Apr-15,Tuesday,DXP,Red,Short,TRUE,Complete,0.4,-0.9,DX,Red,Short,TRUE,Complete,1,-0.1,D,Red,Long,TRUE,Broken,0.4,0,
1-Jun-15,Monday,DXP,Green,Long,TRUE,Broken,1.5,-0.5,UXP,Green,Short,FALSE,Broken,1.6,-1.6,D,Red,Long,TRUE,Broken,0.3,-0.4,
4-Jun-15,Thursday,RC,Red,Short,TRUE,Complete,5.2,-0.5,DXP,Red,Short,TRUE,Complete,0.3,-0.4,D,Green,Short,TRUE,Complete,1.4,0,
9-Jun-15,Tuesday,DXP,Green,Long,FALSE,Complete,1.5,-3,RX,Green,Short,TRUE,Complete,3.2,0.1,D,Red,Long,TRUE,Broken,0.4,-0.6,
17-Jun-15,Wednesday,UXP,,Long,TRUE,Complete,2.2,0.6,UXP,Green,Long,FALSE,Complete,0.2,-1.7,D,Red,Short,FALSE,Broken,3.2,-2.2,
24-Jun-15,Wednesday,RC,Green,Short,TRUE,Complete,3,-0.4,DX,,Short,TRUE,Complete,2.1,0.1,D,Green,Short,TRUE,Complete,2.5,-0.2,
25-Jun-15,Thursday,DXP,Green,Long,TRUE,Complete,0.6,-0.5,U,Green,Long,TRUE,Complete,1,-0.6,D,Red,Short,TRUE,Complete,1.8,0.6,
15-Jul-15,Wednesday,UXP,Green,Long,TRUE,Complete,4.3,-0.2,UXP,Red,,,Complete,,,D,Green,Long,FALSE,Broken,1,-3.3,
17-Jul-15,Friday,UXP,Red,Short,TRUE,Complete,0.5,-0.5,D,Red,Short,FALSE,Broken,0.2,-1.5,D,Red,Long,TRUE,Broken,0.5,0,
29-Jul-15,Wednesday,UXP,Red,Short,TRUE,Complete,4.6,0.6,UXP,Red,Short,FALSE,Broken,1,-1.8,D,Green,Long,TRUE,Broken,4.2,-0.1,
3-Aug-15,Monday,DX,Red,Short,TRUE,Complete,2,0.1,RX,Green,,Neutral,Complete,,,D,Red,Short,TRUE,Complete,1.8,0,
12-Aug-15,Wednesday,D,Green,Short,TRUE,Complete,4.7,2.4,DXP,Red,Short,TRUE,Complete,0.5,-1.1,D,Red,Long,TRUE,Broken,1.2,-0.1,
14-Aug-15,Friday,RC,Green,Long,TRUE,Complete,6.5,-0.5,UXP,Green,Short,TRUE,Broken,2.1,0.1,D,Green,Long,TRUE,Broken,0.7,-0.3,
18-Aug-15,Tuesday,UXP,Green,Long,TRUE,Complete,1.2,-1.2,D,Red,Short,TRUE,Complete,0.2,0,D,Green,Long,FALSE,Complete,0.4,-1.7,
31-Aug-15,Monday,DXP,Red,Long,FALSE,Complete,1,-1.8,UX,Red,Short,TRUE,Broken,0.4,-1,D,Red,Long,TRUE,Broken,0.7,-1,
1-Sep-15,Tuesday,DXP,Red,Short,TRUE,Complete,0.8,-0.2,DXP,Red,Short,TRUE,Complete,0.3,-0.6,D,Green,Short,TRUE,Complete,2.1,-0.4,
13-Oct-15,Tuesday,UXP,Green,Short,TRUE,Broken,1.7,-0.7,DXP,Red,Short,TRUE,Complete,0.7,-0.3,D,Green,Long,FALSE,Broken,0.5,-1.7,
15-Oct-15,Thursday,DXP,Green,Long,TRUE,Broken,4.3,-0.5,UXP,Red,,Neutral,Complete,,,D,Green,Long,TRUE,Broken,3.9,-1.6,
6-Nov-15,Friday,RC,Red,Short,FALSE,Complete,1,-4,U,Red,Long,TRUE,Complete,1.8,-0.3,D,Red,,Neutral,Complete,,,
11-Nov-15,Wednesday,UXP,Red,Long,FALSE,Complete,8.5,-2.5,UXP,Green,Long,TRUE,Complete,1,-0.5,D,Red,Short,TRUE,Complete,0.4,-1.1,
27-Nov-15,Friday,U,Red,Short,TRUE,Broken,4,0.2,DXP,Red,Long,TRUE,Complete,0.8,0,D,Red,Long,TRUE,Broken,0.8,0,
10-Dec-15,Thursday,DXP,,Long,TRUE,Complete,0.6,-0.9,UX,Red,Short,TRUE,Complete,0.7,-0.3,D,Green,Long,TRUE,Broken,2,-0.6,
18-Dec-15,Friday,DXP,Red,Long,TRUE,Complete,0.3,-1.2,D,Green,Long,TRUE,Complete,0.6,-1.5,D,Red,Short,TRUE,Complete,1.8,-0.6,
25-Jan-16,Monday,RC,Red,Short,FALSE,Complete,0.6,0.6,RX,Red,Long,TRUE,Broken,0.1,0.1,D,Red,Short,TRUE,Broken,3.1,0.1,
26-Feb-16,Friday,UXP,Red,Short,FALSE,Complete,1.2,1.2,UXP,Green,Long,TRUE,Complete,1.6,2.6,D,Red,Short,TRUE,Complete,1,0.3,
3-Mar-16,Thursday,UXP,Green,Long,FALSE,Complete,2,2,RX,Red,Long,TRUE,Broken,0.6,1,D,Red,Long,TRUE,Broken,1.5,0.4,
14-Mar-16,Monday,UXP,Green,Short,FALSE,Complete,0.5,0.5,D,Green,Long,FALSE,Broken,1,1,D,Red,Long,TRUE,Broken,1.4,1.4,
22-Mar-16,Tuesday,UX,Red,Long,TRUE,Complete,1,1,DX,Red,Short,TRUE,Complete,1.1,1.1,D,Green,Long,TRUE,Complete,1.1,1.1,
2-Apr-16,Thursday,UX,Green,Long,TRUE,Complete,0.4,0.4,U,Red,Short,TRUE,Broken,3.6,0.3,D,Green,Long,TRUE,Broken,0.2,0.2,
10-Apr-16,Tuesday,UX,Green,Neutral,Neutral,Complete,,,U,Green,Long,TRUE,Broken,0.3,-1.4,D,Red,Short,TRUE,Complete,1.5,-1,
25-Apr-16,Monday,UX,Red,Short,TRUE,Broken,3.8,1,DXP,Red,Short,TRUE,Complete,0.3,0.3,D,Red,Short,FALSE,Complete,0.3,0.6,
26-Apr-16,Tuesday,UXP,Green,Short,FALSE,Complete,2.3,2.3,UX,Green,Short,Neutral,Complete,0,0,D,Red,Short,TRUE,Broken,0.5,0.5,
27-Apr-16,Wednesday,RC,Red,Short,TRUE,Complete,1.3,1.3,RX,Green,Neutral,Neutral,Complete,0,0,D,Red,Short,FALSE,Complete,0.9,0.9,
1-May-16,Tuesday,UXP,Green,Short,FALSE,Complete,2,2,D,Red,Short,TRUE,Complete,1.7,1.7,D,Red,Short,FALSE,Complete,0.4,0.4,
4-May-16,Tuesday,DXP,Red,Short,TRUE,Complete,1.3,1.3,D,Red,Short,TRUE,Complete,0.7,0.7,D,Green,Short,TRUE,Complete,0.5,0.5,
1-Jun-16,Wednesday,RC,Red,Short,TRUE,Complete,1.7,1.7,DXP,Red,Short,TRUE,Complete,1.6,0.2,D,Green,Long,FALSE,Complete,0.3,0.3,
4-Jun-16,Wednesday,RC,Green,Long,TRUE,Complete,1.7,1.7,U,Red,Short,TRUE,Broken,1,1,D,Red,Long,TRUE,Broken,3.8,0.3,
3-Jul-16,Monday,RC,Green,Long,TRUE,Complete,2,2,RX,Red,Short,TRUE,Broken,0.6,0.6,D,Green,Long,TRUE,Complete,1.5,2,
6-Jul-16,Tuesday,UX,Green,Short,TRUE,Complete,1,1,UXP,Green,Long,TRUE,Complete,0.3,0.3,D,Green,Long,TRUE,Broken,0.8,0.8,
21-Jul-16,Thursday,UXP,Green,Long,TRUE,Complete,1.7,1.7,RX,Red,Short,TRUE,Complete,1,1,D,Red,Short,TRUE,Complete,3.8,1,
22-Jul-16,Friday,DXP,Red,Long,TRUE,Complete,2.3,2.3,RX,Green,Long,TRUE,Complete,0.8,0.8,D,Neutral,Long,TRUE,Complete,2.7,0.3,
25-Jul-16,Monday,UXP,Green,Long,FALSE,Complete,1.3,1.3,DX,Neutral,Long,TRUE,Broken,2.4,2.4,D,Red,Short,TRUE,Complete,0.4,0.4,
27-Jul-16,Wednesday,RC,Green,Long,TRUE,Complete,1,1,UX,Green,Short,TRUE,Broken,0.6,0.6,D,Red,Short,TRUE,Complete,2.4,2.4,
8-Aug-16,Monday,UX,Red,Short,FALSE,Complete,0.8,0.8,RX,Green,Long,TRUE,Complete,0.4,0.4,D,Red,Short,TRUE,Complete,0.4,0.4,
18-Aug-16,Thursday,UXP,Green,Short,TRUE,Complete,1.3,1.3,U,Red,Short,TRUE,Complete,1.3,0.5,D,Green,Long,TRUE,Complete,1.3,1.3,
21-Sep-16,Wednesday,DXP,Red,Long,FALSE,Broken,5.3,-3.9,UXP,Red,Short,TRUE,Complete,1.1,-0.2,D,Green,Short,FALSE,Broken,2.5,-5.5,
29-Sep-16,Thursday,UXP,Green,Long,TRUE,Complete,1,0,U,Neutral,Short,TRUE,Broken,2.6,-0.2,D,Green,Short,TRUE,Complete,4.3,-0.7,
8-Oct-16,Wednesday,DX,Red,Short,FALSE,broken,0.8,0.8,U,Green,Long,TRUE,Complete,0.7,0.7,D,Red,Short,TRUE,Complete,1.8,1.8,
11-Oct-16,Thursday,UXP,Green,Long,TRUE,Complete,1.5,0.3,UXP,Green,Neutral,Neutral,Complete,,,D,Red,Short,TRUE,Complete,0.3,-1,
13-Oct-16,Thursday,RC,Red,Short,TRUE,Complete,8,-0.2,DXP,Red,Long,TRUE,Complete,0.6,-0.5,D,Red,Long,TRUE,Broken,1.6,-0.2,
15-Nov-16,Tuesday,DX,Green,Long,TRUE,Broken,1.2,-0.6,UXP,Green,Short,TRUE,Broken,1.5,-0.2,D,Green,Long,TRUE,Broken,1.8,0.2,
14-Dec-16,Wednesday,UX,Neutral,Long,TRUE,Complete,1,-0.7,U,Green,Neutral,Neutral,Complete,,,D,Green,Short,FALSE,Broken,3.5,-2.1,
21-Dec-16,Wednesday,RC,Neutral,Short,TRUE,Complete,1.6,-0.4,D,Green,Short,TRUE,Complete,1,-0.2,D,Red,Short,TRUE,Complete,1.3,-0.5,
22-Dec-16,Thursday,DXP,Green,Short,TRUE,Complete,2.4,0.2,DX,Red,Long,TRUE,Broken,2.2,-1.3,D,Red,Short,TRUE,Complete,1.1,-0.9,
10-Jan-17,Tuesday,DXP,Red,Long,FALSE,Complete,0.7,-3,UXP,Red,Long,TRUE,Complete,0.3,-0.7,D,Red,Long,TRUE,Broken,2.3,-0.4,
14-Feb-17,Tuesday,UXP,Red,Long,FALSE,Complete,0.5,-3.3,DX,Green,Long,TRUE,Broken,0.7,-0.3,D,Red,Long,TRUE,Broken,2.6,0,
16-Feb-17,Thursday,UXP,Red,Short,FALSE,Complete,0.4,-1.4,RX,Red,Short,TRUE,Complete,1.2,-0.4,D,Red,Short,TRUE,Complete,0.9,-0.5,
20-Feb-17,Monday,UXP,Neutral,Long,TRUE,Complete,5.4,0,UXP,Red,Short,TRUE,Complete,0.7,-0.2,D,Red,Long,TRUE,Complete,0.3,-0.4,
2-Mar-17,Thursday,UXP,Red,Short,TRUE,Complete,0.7,-1.2,D,Red,Short,TRUE,Complete,0.8,-1.3,D,Red,Short,TRUE,Complete,1.3,-0.2,
7-Mar-17,Tuesday,UX,Green,Long,TRUE,Complete,2,0,RX,Red,Short,TRUE,Complete,1.1,-0.5,D,Green,Short,TRUE,Complete,0.5,-0.2,
23-Mar-17,Thursday,UXP,Red,Long,TRUE,Complete,1,-0.5,DXP,Green,Short,FALSE,Broken,1.1,-2.5,D,Green,Long,FALSE,Broken,2.5,-2,
28-Mar-17,Tuesday,UXP,Neutral,Long,TRUE,Complete,0.6,-0.2,RX,Red,Short,TRUE,Complete,2.2,0.2,D,Green,Long,TRUE,Broken,2.8,0.3,
11-Apr-17,Tuesday,DXP,Red,Short,TRUE,Complete,1.4,0.2,DXP,Green,Long,TRUE,Broken,0.7,-1,D,Red,Short,TRUE,Complete,0.9,-1.1,
18-Apr-17,Tuesday,UXP,Green,Short,TRUE,Complete,0.3,-0.4,DX,Red,Short,TRUE,Complete,-1.3,-0.3,D,Green,Short,TRUE,Complete,0.8,-0.6,
24-Apr-17,Monday,UXP,Red,Short,TRUE,Complete,1.1,-0.9,UXP,Green,Long,TRUE,Complete,1.8,0.1,D,Red,Short,FALSE,Broken,0.9,-1.9,
3-May-17,Wednesday,RC,Red,Short,TRUE,Complete,5,1,DXP,Red,Long,FALSE,Complete,0.2,-0.9,D,Green,Short,FALSE,Broken,1.4,-2.1,
4-May-17,Thursday,UXP,Green,Long,TRUE,Complete,0.5,-0.3,UX,Red,Long,TRUE,Complete,1.3,-0.1,D,Red,Short,TRUE,Complete,0.9,-1,
18-May-17,Thursday,DXP,Green,Short,FALSE,Complete,0.6,-1.5,RX,Red,Short,TRUE,Complete,2,-0.4,D,Green,Long,TRUE,Broken,0.9,-0.2,
26-May-17,Friday,RC,Green,Long,FALSE,Complete,0.6,-2,U,Green,Short,TRUE,Broken,1.2,-0.2,D,Green,Neutral,Neutral,Complete,,,
30-May-17,Tuesday,DXP,Green,Short,TRUE,Complete,7.5,-0.5,DXP,Green,Short,TRUE,Complete,0.6,0,D,Red,Long,TRUE,Broken,0.5,-0.3,
8-Jun-17,Thursday,DX,Green,Long,TRUE,Broken,2,0.2,UXP,Green,Short,FALSE,Complete,0.5,-2.4,D,Red,Long,TRUE,Broken,0.7,-1.8,
5-Jul-17,Wednesday,DXP,Neutral,Long,FALSE,Complete,4,-2.4,UXP,Green,Short,FALSE,Broken,0.6,-1.2,D,Red,Long,TRUE,Complete,0.4,-0.3,
13-Jul-17,Thursday,UXP,Green,Neutral,Neutral,Broken,,,UX,Green,Long,FALSE,Broken,0.6,-1.4,D,Red,Long,TRUE,Broken,0.5,-0.4,
17-Jul-17,Monday,UXP,Red,Short,TRUE,Complete,0.6,-0.4,RX,Green,Short,TRUE,Complete,1.3,-1,D,Green,Long,TRUE,Broken,0.5,-1.1,
17-Jan-18,Wednesday,DXP,Green,Long,TRUE,Complete,0.4,-1,UX,Green,Long,TRUE,Complete,0.8,0,D,Red,Long,TRUE,Broken,2.8,0.2,
18-Jan-18,Thursday,UXP,Neutral,Short,TRUE,Complete,1.9,-1.4,DX,Red,Short,FALSE,Broken,0.2,-1.6,D,Red,Neutral,Neutral,Broken,,,
9-Feb-18,Friday,DXP,Green,Short,FALSE,Complete,0.8,-1.3,UXP,Green,Short,TRUE,Broken,5.8,-1.2,D,Red,Short,FALSE,Broken,4.9,-2.8,
23-Feb-18,Friday,D,Green,Long,TRUE,Broken,1.1,-0.5,UX,Red,Short,TRUE,Broken,0.4,-1.1,D,Red,Long,TRUE,Broken,2.8,-0.4,
20-Mar-18,Tuesday,DXP,Green,Long,TRUE,Complete,2,-0.4,UXP,Red,Short,FALSE,Broken,1.8,-1.6,D,Green,Short,TRUE,Complete,0.8,-1.2,
5-Apr-18,Thursday,UXP,Red,Short,FALSE,Complete,0.3,-2.6,UXP,Green,Short,TRUE,Complete,0.5,-0.8,D,Red,Long,FALSE,Broken,1.1,-1.6,
10-Apr-18,Tuesday,D,Red,Long,TRUE,Broken,9.5,0.4,UXP,Red,Neutral,Neutral,Complete,,,D,Green,Long,TRUE,Complete,1.1,-1.5,
29-May-18,Tuesday,UX,Red,Short,TRUE,Complete,3.2,0.2,DXP,Red,Short,FALSE,Complete,1.7,-0.1,D,Green,Short,TRUE,Complete,2.5,0.5,
6-Jun-18,Wednesday,UX,Green,Long,TRUE,Complete,3,0,UXP,Red,Long,TRUE,Complete,0.5,-0.7,D,Red,Long,TRUE,Broken,2.1,0.1,
7-Jun-18,Thursday,UXP,Green,Long,TRUE,Complete,1.7,-0.5,UXP,Green,Short,TRUE,Complete,1.2,-0.2,D,Red,Short,TRUE,Complete,1.6,-0.7,
12-Jun-18,Tuesday,U,Red,Short,TRUE,Broken,0.5,-1.1,UX,Red,Short,TRUE,Broken,2,0.3,D,Red,Long,FALSE,Broken,0.9,-2.6,
20-Jun-18,Wednesday,UXP,Green,Short,FALSE,Complete,3,-3.4,UXP,Green,Long,TRUE,Complete,0.3,-1.2,D,Red,Long,TRUE,Broken,0.6,-0.8,
20-Aug-18,Monday,UXP,Red,Short,TRUE,Complete,1.8,-1.2,UXP,Green,Long,FALSE,Complete,0.3,-1.6,D,Red,Short,FALSE,Broken,0.3,-1.5,
30-Aug-18,Thursday,UXP,Red,Short,TRUE,Complete,1.6,0.2,DXP,Red,Short,TRUE,Complete,1.2,-0.7,D,Green,Long,FALSE,Complete,0.4,-4.6,
26-Sep-18,Wednesday,DXP,Red,Long,TRUE,Broken,3.4,-0.2,UXP,Green,Long,TRUE,Complete,1,-1.5,D,Green,Long,FALSE,Broken,2.3,-4.4,
22-Oct-18,Monday,DXP,Red,Long,TRUE,Complete,1.7,0,UXP,Green,Short,FALSE,Complete,2.5,-2.3,D,Red,Neutral,Neutral,Complete,,,
26-Oct-18,Friday,DX,Red,Short,TRUE,Complete,1.1,-0.4,D,Red,Short,TRUE,Complete,1.5,0,D,Red,Short,FALSE,Broken,0.6,-1.9,
16-Nov-18,Friday,UXP,Red,Short,FALSE,Complete,0.3,-1.2,U,Red,Short,TRUE,Broken,3.1,-0.4,D,Green,Long,TRUE,Broken,1.2,-0.6,
13-Dec-18,Thursday,DXP,Red,Long,TRUE,Broken,3,0.1,UX,Red,Short,TRUE,Broken,0.8,-0.3,D,Red,Short,TRUE,Complete,1.1,-0.6,
22-Jan-19,Tuesday,RC,Red,Short,TRUE,Complete,1.87,-0.27,DXP,Green,Long,FALSE,Complete,0.71,-1.93,D,Red,Short,TRUE,Complete,2.28,0.09,
7-Feb-19,Tuesday,DXP,Green,Long,TRUE,Complete,0.7,-0.3,U,Red,Short,TRUE,Broken,0.7,-0.3,D,Green,Long,FALSE,Broken,0.7,-1.6,
8-Feb-19,Friday,DXP,Red,Short,TRUE,Complete,1.1,-0.9,D,Red,Neutral,Neutral,Broken,,,D,Red,Short,TRUE,Complete,0.5,-0.9,
8-Feb-19,Friday,DXP,Red,Short,TRUE,Complete,0.63,-0.38,D,Green,Long,FALSE,Complete,0.42,-2.16,D,Red,Short,FALSE,Broken,0.35,-2.16,
19-Feb-19,Tuesday,D,Green,Long,FALSE,Complete,0.9,-1.3,DX,Green,Short,TRUE,Complete,3.44,0.11,D,Green,Long,TRUE,Broken,1.02,0.12,
30-Apr-19,Tuesday,DX,Red,Short,TRUE,Complete,2.57,-0.57,D,Red,Long,TRUE,Complete,1.6,-0.2,D,Red,Short,FALSE,Broken,1.95,-2.67,
15-May-19,Wednesday,DX,Red,Long,TRUE,Complete,0.64,-0.33,U,Red,Short,TRUE,Broken,0.78,0.02,D,Green,Long,TRUE,Complete,0.78,-0.05,
6-Jun-19,Thursday,UX,Green,Long,TRUE,Complete,0.28,-0.69,UX,Green,Long,TRUE,Complete,0.23,-0.3,D,Red,Long,TRUE,Complete,2.74,-0.58,
11-Jun-19,Wednesday,DXP,Green,Long,TRUE,Complete,0.3,-0.1,UXP,Green,Short,TRUE,Complete,0.8,-1.2,D,Red,Short,TRUE,Broken,1,-1,
24-Jun-19,Monday,U,Green,Long,TRUE,Complete,1.91,0.27,UXP,Red,Short,TRUE,Complete,0.59,-0.59,D,Green,Short,TRUE,Complete,0.72,-0.16,
11-Aug-19,Friday,DXP,Red,Short,TRUE,Complete,0.6,-0.1,RC,Red,Short,FALSE,Complete,0.7,-3.5,D,Green,Long,TRUE,Broken,1,-0.1,
26-Sep-19,Thursday,UXP,Red,Short,TRUE,Complete,2,-1.2,RX,Green,Long,TRUE,Complete,0.8,0.1,D,Red,Short,FALSE,Complete,0.6,-1.1,
14-Oct-19,Monday,RC,Red,Short,TRUE,Complete,2,-0.7,DXP,Red,Short,TRUE,Complete,1.5,-0.6,D,Neutral,Neutral,Neutral,Complete,,,
16-Oct-19,Wednesday,UXP,Red,Short,TRUE,Complete,4.6,0,DX,Red,Short,TRUE,Broken,0.4,-1.5,D,Green,Long,TRUE,Broken,0.6,-1,
7-Nov-19,Thursday,RC,Green,Long,TRUE,Complete,1.7,-0.1,UXP,Red,Long,TRUE,Complete,1.2,-1,D,Red,Short,TRUE,Broken,1.3,-1.4,
11-Nov-19,Monday,UXP,Red,Short,TRUE,Broken,2.1,-0.1,DXP,Green,Short,TRUE,Complete,0.6,-0.4,D,Green,Long,TRUE,Broken,0.6,0,
13-Nov-19,Wednesday,DXP,Red,Short,TRUE,Complete,1.5,-0.2,RX,Red,Short,TRUE,Complete,2.4,0.3,D,Green,Long,TRUE,Broken,1.2,-0.3,
19-Nov-19,Tuesday,UXP,Green,Long,TRUE,Complete,3,0,UXP,Green,Long,TRUE,Complete,1,0,D,Red,Short,TRUE,Complete,0.6,-0.7,
22-Nov-19,Friday,RC,Green,Long,TRUE,Complete,0.3,-0.3,UX,Green,Short,FALSE,Complete,0.2,-0.5,D,Red,Short,TRUE,Complete,1.1,-0.8,
13-Dec-19,Friday,UXP,Green,Long,TRUE,Complete,0.5,-0.7,RC,Red,Long,FALSE,Complete,0.9,-5.5,D,Green,Short,TRUE,Complete,0.2,-0.5,
27-Dec-19,Friday,UXP,Green,Long,TRUE,Complete,0.5,0,UXP,Green,Long,TRUE,Complete,0.8,0,D,Red,Short,TRUE,Complete,0.2,-0.2,
30-Dec-19,Monday,RC,Green,Long,TRUE,Complete,0.1,-0.4,DX,Green,Long,FALSE,Broken,0.6,-2.3,D,Green,Long,TRUE,Broken,0.6,0,
31-Dec-19,Tuesday,RC,Green,Long,TRUE,Complete,0.1,-0.4,DX,Green,Long,FALSE,Broken,0.6,-2.3,D,Green,Long,TRUE,Broken,0.6,0,
9-Jan-20,Thursday,UXP,Green,Short,FALSE,Complete,1.8,-2.3,UXP,Red,Short,TRUE,Complete,0.6,-0.3,D,Red,Long,FALSE,Broken,1,-1.8,
10-Jan-20,Friday,UXP,Green,Long,TRUE,Complete,0.7,-0.2,U,Red,Long,TRUE,Complete,0.8,-1,D,Red,Short,TRUE,Complete,2.3,-0.3,
13-Jan-20,Monday,DXP,Green,Long,TRUE,Complete,0.2,0,UX,Green,Long,FALSE,Complete,0.5,-1.5,D,Green,Long,TRUE,Broken,2.4,0.1,
20-Feb-20,Thursday,UXP,Red,Short,TRUE,Broken,8.7,-0.4,DXP,Red,Short,TRUE,Complete,0.2,-0.2,D,Green,Short,TRUE,Complete,4.7,0.4,
21-Feb-20,Friday,DXP,Red,Short,TRUE,Complete,2,-0.2,DXP,Green,Long,TRUE,Broken,0.3,-0.1,D,Red,Short,TRUE,Complete,0.4,-0.7,
10-Mar-20,Tuesday,RC,Red,Long,TRUE,Complete,1.5,-0.3,UXP,Red,Short,FALSE,Complete,0.3,-2.1,D,Red,Short,FALSE,Broken,2.7,-2.4,
11-Mar-20,Wednesday,RC,Red,Short,TRUE,Complete,1.6,-0.8,DXP,Green,Long,TRUE,Broken,1,-1.2,D,Red,Short,TRUE,Complete,2.9,-0.8,
